"name","essround","edition","proddate","idno","cntry","dweight","pweight","nwspol","netusoft","happy","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",55444,"GB",1.1424241,3.3242688,20,5,10,0.000110735564,477,4358
"ESS11e01",11,"1.0","20.06.2024",55450,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4631
"ESS11e01",11,"1.0","20.06.2024",55499,"GB",0.57121205,3.3242688,60,1,8,0.00022147113,477,4532
"ESS11e01",11,"1.0","20.06.2024",55539,"GB",1.7136363,3.3242688,60,5,5,0.00007382371,477,4413
"ESS11e01",11,"1.0","20.06.2024",55652,"GB",1.1424241,3.3242688,0,5,6,0.000110735564,477,4399
"ESS11e01",11,"1.0","20.06.2024",55677,"GB",1.1424241,3.3242688,120,5,9,0.000110735564,477,4593
"ESS11e01",11,"1.0","20.06.2024",55694,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4407
"ESS11e01",11,"1.0","20.06.2024",55717,"GB",1.2458906,3.3242688,866,5,7,0.000101539394,478,4433
"ESS11e01",11,"1.0","20.06.2024",55730,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4307
"ESS11e01",11,"1.0","20.06.2024",55733,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4380
"ESS11e01",11,"1.0","20.06.2024",55749,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4554
"ESS11e01",11,"1.0","20.06.2024",55780,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4472
"ESS11e01",11,"1.0","20.06.2024",55803,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4360
"ESS11e01",11,"1.0","20.06.2024",55809,"GB",1.1424241,3.3242688,10,5,7,0.000110735564,477,4308
"ESS11e01",11,"1.0","20.06.2024",55827,"GB",0.57121205,3.3242688,60,1,7,0.00022147113,477,4419
"ESS11e01",11,"1.0","20.06.2024",55834,"GB",0.57121205,3.3242688,180,1,5,0.00022147113,477,4474
"ESS11e01",11,"1.0","20.06.2024",55868,"GB",0.57121205,3.3242688,75,5,9,0.00022147113,477,4403
"ESS11e01",11,"1.0","20.06.2024",55870,"GB",1.1424241,3.3242688,30,5,7,0.000110735564,477,4486
"ESS11e01",11,"1.0","20.06.2024",55906,"GB",0.6229453,3.3242688,360,5,10,0.00020307879,478,4433
"ESS11e01",11,"1.0","20.06.2024",55935,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4462
"ESS11e01",11,"1.0","20.06.2024",55942,"GB",0.57121205,3.3242688,90,2,9,0.00022147113,477,4469
"ESS11e01",11,"1.0","20.06.2024",55949,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4532
"ESS11e01",11,"1.0","20.06.2024",55958,"GB",0.57121205,3.3242688,120,1,7,0.00022147113,477,4580
"ESS11e01",11,"1.0","20.06.2024",55978,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4436
"ESS11e01",11,"1.0","20.06.2024",56008,"GB",0.6229453,3.3242688,0,3,8,0.00020307879,478,4571
"ESS11e01",11,"1.0","20.06.2024",56022,"GB",0.57121205,3.3242688,120,5,8,0.00022147113,477,4450
"ESS11e01",11,"1.0","20.06.2024",56065,"GB",1.1424241,3.3242688,0,5,8,0.000110735564,477,4405
"ESS11e01",11,"1.0","20.06.2024",56084,"GB",1.1424241,3.3242688,61,1,8,0.000110735564,477,4600
"ESS11e01",11,"1.0","20.06.2024",56089,"GB",0.59915686,3.3242688,8888,5,8,0.00021114168,479,4546
"ESS11e01",11,"1.0","20.06.2024",56102,"GB",0.57121205,3.3242688,120,5,8,0.00022147113,477,4577
"ESS11e01",11,"1.0","20.06.2024",56119,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4320
"ESS11e01",11,"1.0","20.06.2024",56135,"GB",0.57121205,3.3242688,60,5,9,0.00022147113,477,4617
"ESS11e01",11,"1.0","20.06.2024",56150,"GB",0.57121205,3.3242688,30,5,9,0.00022147113,477,4446
"ESS11e01",11,"1.0","20.06.2024",56168,"GB",0.57121205,3.3242688,0,5,9,0.00022147113,477,4409
"ESS11e01",11,"1.0","20.06.2024",56177,"GB",1.7136363,3.3242688,240,5,9,0.00007382371,477,4297
"ESS11e01",11,"1.0","20.06.2024",56246,"GB",1.1054444,3.3242688,30,1,8,0.00011443994,480,4578
"ESS11e01",11,"1.0","20.06.2024",56294,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4606
"ESS11e01",11,"1.0","20.06.2024",56313,"GB",0.59915686,3.3242688,120,4,8,0.00021114168,479,4378
"ESS11e01",11,"1.0","20.06.2024",56334,"GB",1.1424241,3.3242688,90,5,10,0.000110735564,477,4602
"ESS11e01",11,"1.0","20.06.2024",56338,"GB",1.1424241,3.3242688,300,5,4,0.000110735564,477,4408
"ESS11e01",11,"1.0","20.06.2024",56346,"GB",0.57121205,3.3242688,63,5,6,0.00022147113,477,4641
"ESS11e01",11,"1.0","20.06.2024",56348,"GB",1.1424241,3.3242688,45,5,10,0.000110735564,477,4376
"ESS11e01",11,"1.0","20.06.2024",56353,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4527
"ESS11e01",11,"1.0","20.06.2024",56357,"GB",1.1424241,3.3242688,20,5,8,0.000110735564,477,4489
"ESS11e01",11,"1.0","20.06.2024",56391,"GB",0.57121205,3.3242688,0,5,6,0.00022147113,477,4508
"ESS11e01",11,"1.0","20.06.2024",56464,"GB",1.1424241,3.3242688,90,4,8,0.000110735564,477,4363
"ESS11e01",11,"1.0","20.06.2024",56482,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4373
"ESS11e01",11,"1.0","20.06.2024",56488,"GB",1.1424241,3.3242688,90,5,8,0.000110735564,477,4539
"ESS11e01",11,"1.0","20.06.2024",56529,"GB",0.57121205,3.3242688,90,1,8,0.00022147113,477,4569
"ESS11e01",11,"1.0","20.06.2024",56586,"GB",0.57121205,3.3242688,30,5,7,0.00022147113,477,4513
"ESS11e01",11,"1.0","20.06.2024",56589,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4628
"ESS11e01",11,"1.0","20.06.2024",56670,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4517
"ESS11e01",11,"1.0","20.06.2024",56675,"GB",0.59915686,3.3242688,8888,5,9,0.00021114168,479,4603
"ESS11e01",11,"1.0","20.06.2024",56702,"GB",1.1424241,3.3242688,120,5,6,0.000110735564,477,4484
"ESS11e01",11,"1.0","20.06.2024",56704,"GB",1.1424241,3.3242688,30,5,10,0.000110735564,477,4393
"ESS11e01",11,"1.0","20.06.2024",56706,"GB",1.1424241,3.3242688,15,4,5,0.000110735564,477,4573
"ESS11e01",11,"1.0","20.06.2024",56719,"GB",0.57121205,3.3242688,240,1,10,0.00022147113,477,4501
"ESS11e01",11,"1.0","20.06.2024",56782,"GB",0.59915686,3.3242688,695,1,8,0.00021114168,479,4302
"ESS11e01",11,"1.0","20.06.2024",56839,"GB",1.1424241,3.3242688,30,5,0,0.000110735564,477,4299
"ESS11e01",11,"1.0","20.06.2024",56863,"GB",1.1424241,3.3242688,10,5,9,0.000110735564,477,4315
"ESS11e01",11,"1.0","20.06.2024",56912,"GB",2.2848482,3.3242688,180,5,10,0.000055367782,477,4386
"ESS11e01",11,"1.0","20.06.2024",56914,"GB",0.57121205,3.3242688,0,5,6,0.00022147113,477,4406
"ESS11e01",11,"1.0","20.06.2024",56947,"GB",2.2848482,3.3242688,30,5,8,0.000055367782,477,4629
"ESS11e01",11,"1.0","20.06.2024",56968,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4429
"ESS11e01",11,"1.0","20.06.2024",56969,"GB",1.1424241,3.3242688,0,4,9,0.000110735564,477,4420
"ESS11e01",11,"1.0","20.06.2024",57006,"GB",2.2848482,3.3242688,60,5,10,0.000055367782,477,4458
"ESS11e01",11,"1.0","20.06.2024",57007,"GB",1.1424241,3.3242688,5,5,9,0.000110735564,477,4514
"ESS11e01",11,"1.0","20.06.2024",57036,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4309
"ESS11e01",11,"1.0","20.06.2024",57059,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4562
"ESS11e01",11,"1.0","20.06.2024",57075,"GB",0.57121205,3.3242688,180,5,8,0.00022147113,477,4658
"ESS11e01",11,"1.0","20.06.2024",57095,"GB",0.57121205,3.3242688,90,5,4,0.00022147113,477,4300
"ESS11e01",11,"1.0","20.06.2024",57099,"GB",1.1424241,3.3242688,120,5,9,0.000110735564,477,4492
"ESS11e01",11,"1.0","20.06.2024",57127,"GB",0.57121205,3.3242688,10,1,8,0.00022147113,477,4498
"ESS11e01",11,"1.0","20.06.2024",57155,"GB",0.57121205,3.3242688,30,2,7,0.00022147113,477,4351
"ESS11e01",11,"1.0","20.06.2024",57156,"GB",0.59915686,3.3242688,30,5,7,0.00021114168,479,4453
"ESS11e01",11,"1.0","20.06.2024",57195,"GB",1.1983137,3.3242688,28,5,7,0.00010557084,479,4618
"ESS11e01",11,"1.0","20.06.2024",57202,"GB",1.1424241,3.3242688,122,5,4,0.000110735564,477,4600
"ESS11e01",11,"1.0","20.06.2024",57220,"GB",0.57121205,3.3242688,10,5,8,0.00022147113,477,4660
"ESS11e01",11,"1.0","20.06.2024",57236,"GB",0.57121205,3.3242688,30,1,10,0.00022147113,477,4591
"ESS11e01",11,"1.0","20.06.2024",57250,"GB",1.1424241,3.3242688,83,3,9,0.000110735564,477,4398
"ESS11e01",11,"1.0","20.06.2024",57290,"GB",1.1424241,3.3242688,60,5,6,0.000110735564,477,4435
"ESS11e01",11,"1.0","20.06.2024",57293,"GB",1.1424241,3.3242688,60,5,88,0.000110735564,477,4414
"ESS11e01",11,"1.0","20.06.2024",57342,"GB",1.7136363,3.3242688,0,5,10,0.00007382371,477,4653
"ESS11e01",11,"1.0","20.06.2024",57453,"GB",0.57121205,3.3242688,15,5,9,0.00022147113,477,4360
"ESS11e01",11,"1.0","20.06.2024",57454,"GB",0.57121205,3.3242688,0,5,2,0.00022147113,477,4636
"ESS11e01",11,"1.0","20.06.2024",57478,"GB",0.57121205,3.3242688,15,5,9,0.00022147113,477,4635
"ESS11e01",11,"1.0","20.06.2024",57482,"GB",0.57121205,3.3242688,0,1,10,0.00022147113,477,4663
"ESS11e01",11,"1.0","20.06.2024",57483,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4339
"ESS11e01",11,"1.0","20.06.2024",57486,"GB",1.1424241,3.3242688,60,4,6,0.000110735564,477,4382
"ESS11e01",11,"1.0","20.06.2024",57511,"GB",1.1424241,3.3242688,0,4,5,0.000110735564,477,4346
"ESS11e01",11,"1.0","20.06.2024",57568,"GB",1.1424241,3.3242688,15,4,6,0.000110735564,477,4355
"ESS11e01",11,"1.0","20.06.2024",57681,"GB",0.57121205,3.3242688,120,2,8,0.00022147113,477,4337
"ESS11e01",11,"1.0","20.06.2024",57690,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4647
"ESS11e01",11,"1.0","20.06.2024",57709,"GB",1.1054444,3.3242688,60,5,9,0.00011443994,480,4643
"ESS11e01",11,"1.0","20.06.2024",57716,"GB",0.57121205,3.3242688,60,4,6,0.00022147113,477,4382
"ESS11e01",11,"1.0","20.06.2024",57750,"GB",0.57121205,3.3242688,8888,1,4,0.00022147113,477,4435
"ESS11e01",11,"1.0","20.06.2024",57774,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4429
"ESS11e01",11,"1.0","20.06.2024",57797,"GB",1.1424241,3.3242688,120,5,5,0.000110735564,477,4666
"ESS11e01",11,"1.0","20.06.2024",57832,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4303
"ESS11e01",11,"1.0","20.06.2024",57875,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4415
"ESS11e01",11,"1.0","20.06.2024",57902,"GB",1.1424241,3.3242688,150,4,9,0.000110735564,477,4356
"ESS11e01",11,"1.0","20.06.2024",57923,"GB",0.57121205,3.3242688,0,5,9,0.00022147113,477,4340
"ESS11e01",11,"1.0","20.06.2024",57943,"GB",0.57121205,3.3242688,90,5,6,0.00022147113,477,4390
"ESS11e01",11,"1.0","20.06.2024",57950,"GB",0.57121205,3.3242688,240,5,8,0.00022147113,477,4307
"ESS11e01",11,"1.0","20.06.2024",58003,"GB",0.57121205,3.3242688,120,5,9,0.00022147113,477,4669
"ESS11e01",11,"1.0","20.06.2024",58015,"GB",1.1424241,3.3242688,60,4,7,0.000110735564,477,4469
"ESS11e01",11,"1.0","20.06.2024",58037,"GB",1.1424241,3.3242688,15,5,8,0.000110735564,477,4454
"ESS11e01",11,"1.0","20.06.2024",58038,"GB",1.1424241,3.3242688,63,5,8,0.000110735564,477,4338
"ESS11e01",11,"1.0","20.06.2024",58050,"GB",1.1424241,3.3242688,60,5,9,0.000110735564,477,4589
"ESS11e01",11,"1.0","20.06.2024",58062,"GB",0.57121205,3.3242688,60,5,10,0.00022147113,477,4663
"ESS11e01",11,"1.0","20.06.2024",58075,"GB",0.57121205,3.3242688,30,5,7,0.00022147113,477,4293
"ESS11e01",11,"1.0","20.06.2024",58155,"GB",0.57121205,3.3242688,45,5,8,0.00022147113,477,4370
"ESS11e01",11,"1.0","20.06.2024",58157,"GB",1.7136363,3.3242688,20,5,5,0.00007382371,477,4520
"ESS11e01",11,"1.0","20.06.2024",58194,"GB",1.1983137,3.3242688,180,5,8,0.00010557084,479,4616
"ESS11e01",11,"1.0","20.06.2024",58246,"GB",1.7136363,3.3242688,180,5,7,0.00007382371,477,4346
"ESS11e01",11,"1.0","20.06.2024",58256,"GB",0.57121205,3.3242688,0,5,8,0.00022147113,477,4321
"ESS11e01",11,"1.0","20.06.2024",58266,"GB",1.1983137,3.3242688,30,5,9,0.00010557084,479,4453
"ESS11e01",11,"1.0","20.06.2024",58268,"GB",0.57121205,3.3242688,30,5,7,0.00022147113,477,4356
"ESS11e01",11,"1.0","20.06.2024",58292,"GB",0.59915686,3.3242688,8888,5,9,0.00021114168,479,4603
"ESS11e01",11,"1.0","20.06.2024",58360,"GB",1.1054444,3.3242688,30,3,9,0.00011443994,480,4673
"ESS11e01",11,"1.0","20.06.2024",58394,"GB",1.1424241,3.3242688,0,4,10,0.000110735564,477,4321
"ESS11e01",11,"1.0","20.06.2024",58410,"GB",1.1424241,3.3242688,30,5,8,0.000110735564,477,4392
"ESS11e01",11,"1.0","20.06.2024",58492,"GB",1.7136363,3.3242688,90,5,6,0.00007382371,477,4512
"ESS11e01",11,"1.0","20.06.2024",58511,"GB",2.2848482,3.3242688,0,5,0,0.000055367782,477,4520
"ESS11e01",11,"1.0","20.06.2024",58547,"GB",1.1424241,3.3242688,180,4,10,0.000110735564,477,4655
"ESS11e01",11,"1.0","20.06.2024",58557,"GB",1.1424241,3.3242688,30,5,6,0.000110735564,477,4293
"ESS11e01",11,"1.0","20.06.2024",58559,"GB",1.7136363,3.3242688,5,5,6,0.00007382371,477,4528
"ESS11e01",11,"1.0","20.06.2024",58561,"GB",1.1424241,3.3242688,15,5,8,0.000110735564,477,4358
"ESS11e01",11,"1.0","20.06.2024",58595,"GB",0.57121205,3.3242688,300,5,7,0.00022147113,477,4619
"ESS11e01",11,"1.0","20.06.2024",58598,"GB",1.1424241,3.3242688,150,5,8,0.000110735564,477,4492
"ESS11e01",11,"1.0","20.06.2024",58604,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4579
"ESS11e01",11,"1.0","20.06.2024",58613,"GB",1.1424241,3.3242688,873,5,5,0.000110735564,477,4308
"ESS11e01",11,"1.0","20.06.2024",58626,"GB",1.1424241,3.3242688,0,5,3,0.000110735564,477,4361
"ESS11e01",11,"1.0","20.06.2024",58627,"GB",1.1424241,3.3242688,120,5,7,0.000110735564,477,4312
"ESS11e01",11,"1.0","20.06.2024",58665,"GB",1.1424241,3.3242688,15,1,9,0.000110735564,477,4611
"ESS11e01",11,"1.0","20.06.2024",58685,"GB",0.57121205,3.3242688,15,5,7,0.00022147113,477,4575
"ESS11e01",11,"1.0","20.06.2024",58727,"GB",1.1054444,3.3242688,45,5,8,0.00011443994,480,4673
"ESS11e01",11,"1.0","20.06.2024",58734,"GB",0.57121205,3.3242688,60,5,4,0.00022147113,477,4379
"ESS11e01",11,"1.0","20.06.2024",58778,"GB",0.57121205,3.3242688,5,1,5,0.00022147113,477,4444
"ESS11e01",11,"1.0","20.06.2024",58783,"GB",0.57121205,3.3242688,30,5,5,0.00022147113,477,4303
"ESS11e01",11,"1.0","20.06.2024",58786,"GB",1.2458906,3.3242688,45,5,5,0.000101539394,478,4596
"ESS11e01",11,"1.0","20.06.2024",58792,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4574
"ESS11e01",11,"1.0","20.06.2024",58816,"GB",1.7136363,3.3242688,0,2,8,0.00007382371,477,4462
"ESS11e01",11,"1.0","20.06.2024",58847,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4640
"ESS11e01",11,"1.0","20.06.2024",58895,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4521
"ESS11e01",11,"1.0","20.06.2024",58911,"GB",0.5527222,3.3242688,120,1,9,0.00022887989,480,4490
"ESS11e01",11,"1.0","20.06.2024",58962,"GB",1.1424241,3.3242688,60,5,5,0.000110735564,477,4497
"ESS11e01",11,"1.0","20.06.2024",58977,"GB",0.59915686,3.3242688,120,1,6,0.00021114168,479,4616
"ESS11e01",11,"1.0","20.06.2024",59034,"GB",0.57121205,3.3242688,90,5,7,0.00022147113,477,4334
"ESS11e01",11,"1.0","20.06.2024",59039,"GB",0.57121205,3.3242688,30,5,4,0.00022147113,477,4341
"ESS11e01",11,"1.0","20.06.2024",59058,"GB",1.1424241,3.3242688,20,5,8,0.000110735564,477,4672
"ESS11e01",11,"1.0","20.06.2024",59072,"GB",0.59915686,3.3242688,120,5,6,0.00021114168,479,4536
"ESS11e01",11,"1.0","20.06.2024",59091,"GB",1.7136363,3.3242688,61,5,7,0.00007382371,477,4639
"ESS11e01",11,"1.0","20.06.2024",59118,"GB",1.1983137,3.3242688,20,5,7,0.00010557084,479,4455
"ESS11e01",11,"1.0","20.06.2024",59185,"GB",1.7136363,3.3242688,5,5,7,0.00007382371,477,4519
"ESS11e01",11,"1.0","20.06.2024",59206,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4577
"ESS11e01",11,"1.0","20.06.2024",59350,"GB",1.1424241,3.3242688,72,5,8,0.000110735564,477,4300
"ESS11e01",11,"1.0","20.06.2024",59379,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4647
"ESS11e01",11,"1.0","20.06.2024",59382,"GB",0.57121205,3.3242688,60,5,5,0.00022147113,477,4593
"ESS11e01",11,"1.0","20.06.2024",59446,"GB",1.1424241,3.3242688,90,1,10,0.000110735564,477,4351
"ESS11e01",11,"1.0","20.06.2024",59469,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4553
"ESS11e01",11,"1.0","20.06.2024",59473,"GB",0.57121205,3.3242688,90,1,9,0.00022147113,477,4392
"ESS11e01",11,"1.0","20.06.2024",59495,"GB",1.1983137,3.3242688,30,5,8,0.00010557084,479,4511
"ESS11e01",11,"1.0","20.06.2024",59518,"GB",1.1424241,3.3242688,8888,5,9,0.000110735564,477,4597
"ESS11e01",11,"1.0","20.06.2024",59523,"GB",0.57121205,3.3242688,60,2,6,0.00022147113,477,4556
"ESS11e01",11,"1.0","20.06.2024",59533,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4640
"ESS11e01",11,"1.0","20.06.2024",59544,"GB",1.1424241,3.3242688,20,3,5,0.000110735564,477,4405
"ESS11e01",11,"1.0","20.06.2024",59552,"GB",1.1424241,3.3242688,210,5,9,0.000110735564,477,4565
"ESS11e01",11,"1.0","20.06.2024",59564,"GB",1.1424241,3.3242688,61,3,9,0.000110735564,477,4420
"ESS11e01",11,"1.0","20.06.2024",59578,"GB",1.1424241,3.3242688,20,5,7,0.000110735564,477,4459
"ESS11e01",11,"1.0","20.06.2024",59596,"GB",0.57121205,3.3242688,60,5,5,0.00022147113,477,4422
"ESS11e01",11,"1.0","20.06.2024",59597,"GB",1.1424241,3.3242688,60,4,10,0.000110735564,477,4501
"ESS11e01",11,"1.0","20.06.2024",59637,"GB",1.1424241,3.3242688,60,5,7,0.000110735564,477,4314
"ESS11e01",11,"1.0","20.06.2024",59657,"GB",2.763611,3.3242688,30,5,9,0.000045775974,480,4592
"ESS11e01",11,"1.0","20.06.2024",59668,"GB",1.1424241,3.3242688,90,5,6,0.000110735564,477,4502
"ESS11e01",11,"1.0","20.06.2024",59698,"GB",1.1424241,3.3242688,150,5,9,0.000110735564,477,4569
"ESS11e01",11,"1.0","20.06.2024",59795,"GB",0.6229453,3.3242688,180,5,9,0.00020307879,478,4633
"ESS11e01",11,"1.0","20.06.2024",59827,"GB",1.1424241,3.3242688,60,5,7,0.000110735564,477,4502
"ESS11e01",11,"1.0","20.06.2024",59833,"GB",1.1424241,3.3242688,60,3,8,0.000110735564,477,4599
"ESS11e01",11,"1.0","20.06.2024",59855,"GB",1.868836,3.3242688,30,5,8,0.00006769293,478,4353
"ESS11e01",11,"1.0","20.06.2024",59887,"GB",1.1424241,3.3242688,30,5,3,0.000110735564,477,4449
"ESS11e01",11,"1.0","20.06.2024",59890,"GB",0.57121205,3.3242688,0,4,88,0.00022147113,477,4469
"ESS11e01",11,"1.0","20.06.2024",59892,"GB",1.1424241,3.3242688,30,4,6,0.000110735564,477,4430
"ESS11e01",11,"1.0","20.06.2024",59948,"GB",1.7136363,3.3242688,10,5,5,0.00007382371,477,4305
"ESS11e01",11,"1.0","20.06.2024",59949,"GB",0.57121205,3.3242688,60,4,8,0.00022147113,477,4659
"ESS11e01",11,"1.0","20.06.2024",59978,"GB",0.5527222,3.3242688,240,2,8,0.00022887989,480,4441
"ESS11e01",11,"1.0","20.06.2024",59995,"GB",0.57121205,3.3242688,60,5,5,0.00022147113,477,4381
"ESS11e01",11,"1.0","20.06.2024",60014,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4519
"ESS11e01",11,"1.0","20.06.2024",60047,"GB",1.1424241,3.3242688,120,5,7,0.000110735564,477,4672
"ESS11e01",11,"1.0","20.06.2024",60085,"GB",0.59915686,3.3242688,8888,1,9,0.00021114168,479,4603
"ESS11e01",11,"1.0","20.06.2024",60090,"GB",1.1424241,3.3242688,30,2,8,0.000110735564,477,4542
"ESS11e01",11,"1.0","20.06.2024",60107,"GB",1.1424241,3.3242688,90,5,8,0.000110735564,477,4396
"ESS11e01",11,"1.0","20.06.2024",60152,"GB",0.57121205,3.3242688,33,5,9,0.00022147113,477,4363
"ESS11e01",11,"1.0","20.06.2024",60154,"GB",1.1424241,3.3242688,30,5,10,0.000110735564,477,4575
"ESS11e01",11,"1.0","20.06.2024",60182,"GB",0.59915686,3.3242688,8888,4,8,0.00021114168,479,4483
"ESS11e01",11,"1.0","20.06.2024",60199,"GB",0.57121205,3.3242688,80,1,8,0.00022147113,477,4629
"ESS11e01",11,"1.0","20.06.2024",60203,"GB",1.1424241,3.3242688,10,5,8,0.000110735564,477,4606
"ESS11e01",11,"1.0","20.06.2024",60204,"GB",0.6229453,3.3242688,0,5,0,0.00020307879,478,4433
"ESS11e01",11,"1.0","20.06.2024",60230,"GB",1.1424241,3.3242688,120,5,8,0.000110735564,477,4568
"ESS11e01",11,"1.0","20.06.2024",60232,"GB",0.57121205,3.3242688,0,5,6,0.00022147113,477,4617
"ESS11e01",11,"1.0","20.06.2024",60237,"GB",0.59915686,3.3242688,270,5,6,0.00021114168,479,4551
"ESS11e01",11,"1.0","20.06.2024",60257,"GB",1.1983137,3.3242688,60,5,8,0.00010557084,479,4511
"ESS11e01",11,"1.0","20.06.2024",60263,"GB",0.5527222,3.3242688,60,5,6,0.00022887989,480,4570
"ESS11e01",11,"1.0","20.06.2024",60275,"GB",0.5527222,3.3242688,60,1,10,0.00022887989,480,4490
"ESS11e01",11,"1.0","20.06.2024",60286,"GB",1.2458906,3.3242688,360,5,7,0.000101539394,478,4651
"ESS11e01",11,"1.0","20.06.2024",60308,"GB",0.57121205,3.3242688,10,4,7,0.00022147113,477,4646
"ESS11e01",11,"1.0","20.06.2024",60313,"GB",1.7136363,3.3242688,120,4,8,0.00007382371,477,4318
"ESS11e01",11,"1.0","20.06.2024",60324,"GB",0.57121205,3.3242688,0,5,2,0.00022147113,477,4566
"ESS11e01",11,"1.0","20.06.2024",60333,"GB",1.1424241,3.3242688,90,5,9,0.000110735564,477,4610
"ESS11e01",11,"1.0","20.06.2024",60343,"GB",1.7136363,3.3242688,60,5,9,0.00007382371,477,4656
"ESS11e01",11,"1.0","20.06.2024",60354,"GB",0.57121205,3.3242688,60,5,0,0.00022147113,477,4541
"ESS11e01",11,"1.0","20.06.2024",60402,"GB",0.59915686,3.3242688,90,5,8,0.00021114168,479,4609
"ESS11e01",11,"1.0","20.06.2024",60430,"GB",1.1424241,3.3242688,15,5,9,0.000110735564,477,4568
"ESS11e01",11,"1.0","20.06.2024",60449,"GB",1.1424241,3.3242688,60,5,8,0.000110735564,477,4589
"ESS11e01",11,"1.0","20.06.2024",60463,"GB",1.1424241,3.3242688,45,5,8,0.000110735564,477,4567
"ESS11e01",11,"1.0","20.06.2024",60469,"GB",0.57121205,3.3242688,60,5,3,0.00022147113,477,4641
"ESS11e01",11,"1.0","20.06.2024",60470,"GB",1.1424241,3.3242688,60,5,10,0.000110735564,477,4635
"ESS11e01",11,"1.0","20.06.2024",60499,"GB",0.57121205,3.3242688,10,5,7,0.00022147113,477,4352
"ESS11e01",11,"1.0","20.06.2024",60500,"GB",0.59915686,3.3242688,0,1,6,0.00021114168,479,4424
"ESS11e01",11,"1.0","20.06.2024",60525,"GB",2.2848482,3.3242688,8888,5,3,0.000055367782,477,4530
"ESS11e01",11,"1.0","20.06.2024",60543,"GB",0.57121205,3.3242688,60,1,8,0.00022147113,477,4539
"ESS11e01",11,"1.0","20.06.2024",60559,"GB",1.2458906,3.3242688,90,5,6,0.000101539394,478,4634
"ESS11e01",11,"1.0","20.06.2024",60571,"GB",1.1424241,3.3242688,30,2,4,0.000110735564,477,4322
"ESS11e01",11,"1.0","20.06.2024",60588,"GB",0.57121205,3.3242688,0,1,8,0.00022147113,477,4307
"ESS11e01",11,"1.0","20.06.2024",60595,"GB",1.1424241,3.3242688,60,5,2,0.000110735564,477,4397
"ESS11e01",11,"1.0","20.06.2024",60603,"GB",1.1983137,3.3242688,575,2,8,0.00010557084,479,4667
"ESS11e01",11,"1.0","20.06.2024",60607,"GB",1.2458906,3.3242688,181,5,10,0.000101539394,478,4359
"ESS11e01",11,"1.0","20.06.2024",60626,"GB",1.1424241,3.3242688,120,5,9,0.000110735564,477,4668
"ESS11e01",11,"1.0","20.06.2024",60655,"GB",0.57121205,3.3242688,60,5,8,0.00022147113,477,4469
"ESS11e01",11,"1.0","20.06.2024",60700,"GB",0.57121205,3.3242688,60,5,6,0.00022147113,477,4642
"ESS11e01",11,"1.0","20.06.2024",60705,"GB",0.6229453,3.3242688,64,1,10,0.00020307879,478,4525
"ESS11e01",11,"1.0","20.06.2024",60742,"GB",1.1424241,3.3242688,5,5,9,0.000110735564,477,4303
"ESS11e01",11,"1.0","20.06.2024",60744,"GB",1.1424241,3.3242688,616,5,9,0.000110735564,477,4464
"ESS11e01",11,"1.0","20.06.2024",60753,"GB",0.57121205,3.3242688,240,5,5,0.00022147113,477,4569
"ESS11e01",11,"1.0","20.06.2024",60774,"GB",1.1424241,3.3242688,10,5,9,0.000110735564,477,4520
"ESS11e01",11,"1.0","20.06.2024",60824,"GB",1.7136363,3.3242688,60,5,8,0.00007382371,477,4356
